mass_mev,U2=1.000000e-07,U2=1.260000e-07,U2=1.580000e-07,U2=2.000000e-07,U2=2.510000e-07,U2=3.160000e-07,U2=3.980000e-07,U2=5.010000e-07,U2=6.310000e-07,U2=7.940000e-07,U2=1.000000e-06,U2=1.260000e-06,U2=1.580000e-06,U2=2.000000e-06,U2=2.510000e-06,U2=3.160000e-06,U2=3.980000e-06,U2=5.010000e-06,U2=6.310000e-06,U2=7.940000e-06,U2=1.000000e-05,U2=1.260000e-05,U2=1.580000e-05,U2=2.000000e-05,U2=2.510000e-05,U2=3.160000e-05,U2=3.980000e-05,U2=5.010000e-05,U2=6.310000e-05,U2=7.940000e-05,U2=1.000000e-04,U2=1.260000e-04,U2=1.580000e-04,U2=2.000000e-04,U2=2.510000e-04,U2=3.160000e-04,U2=3.980000e-04,U2=5.010000e-04,U2=6.310000e-04,U2=7.940000e-04,U2=1.000000e-03,U2=1.260000e-03,U2=1.580000e-03,U2=2.000000e-03,U2=2.510000e-03,U2=3.160000e-03,U2=3.980000e-03,U2=5.010000e-03,U2=6.310000e-03,U2=7.940000e-03,U2=1.000000e-02,U2=1.260000e-02,U2=1.580000e-02,U2=2.000000e-02,U2=2.510000e-02,U2=3.160000e-02,U2=3.980000e-02,U2=5.010000e-02,U2=6.310000e-02,U2=7.940000e-02,U2=1.000000e-01
7.8000000000e+00,4.4096717204e-03,6.9935819111e-03,1.0993488821e-02,1.7625610181e-02,2.7768704308e-02,4.3936257655e-02,6.9952950429e-02,1.1043940024e-01,1.7560518924e-01,2.7799191474e-01,4.3988697426e-01,6.9920302077e-01,1.0976964437e+00,1.7603905194e+00,2.7663352909e+00,4.3813254595e+00,6.9426674294e+00,1.0991198427e+01,1.7394035236e+01,2.7459127772e+01,4.3452612014e+01,6.8743754989e+01,1.0757890324e+02,1.7135423305e+02,2.6754750568e+02,4.2117545820e+02,6.5946266816e+02,1.0286049040e+03,1.6042519576e+03,2.4822253920e+03,3.8324969519e+03,5.8618807413e+03,8.7983729849e+03,1.3353600975e+04,1.9620147741e+04,2.8618699637e+04,4.0870493717e+04,5.6973937622e+04,7.7306631947e+04,1.0168763711e+05,1.2831401630e+05,1.5495733339e+05,1.7650729706e+05,1.8895348783e+05,1.8646515145e+05,1.6818577590e+05,1.3494168152e+05,9.5027529606e+04,5.6695475756e+04,2.7922090054e+04,1.0826476101e+04,3.1201898306e+03,6.5913563047e+02,8.3864054094e+01,6.8651260374e+00,2.8583260216e-01,5.3994355156e-03,3.9605161887e-05,8.9345425944e-08,4.9466993939e-11,4.5273813090e-15
8.0000000000e+00,4.7319724254e-03,7.5123619694e-03,1.1793662243e-02,1.8880059771e-02,2.9746060208e-02,4.7119869848e-02,7.4764058837e-02,1.1867963638e-01,1.8785514588e-01,2.9742761160e-01,4.7214499792e-01,7.4910580663e-01,1.1760570849e+00,1.8843102528e+00,2.9628260578e+00,4.6871978574e+00,7.4285717052e+00,1.1732934838e+01,1.8589515203e+01,2.9364141735e+01,4.6420060054e+01,7.3356798375e+01,1.1477220354e+02,1.8299938369e+02,2.8533151110e+02,4.4799376729e+02,7.0073306672e+02,1.0913608286e+03,1.6917610982e+03,2.6062284206e+03,4.0052708592e+03,6.0923613907e+03,9.0921722532e+03,1.3683144594e+04,1.9898524115e+04,2.8621659781e+04,4.0217120571e+04,5.5124437555e+04,7.3225769923e+04,9.3545061173e+04,1.1447612367e+05,1.3289266613e+05,1.4520657657e+05,1.4675827070e+05,1.3627106704e+05,1.1383735448e+05,8.3400120496e+04,5.2489751483e+04,2.7436741911e+04,1.1505729519e+04,3.6627786266e+03,8.3321722210e+02,1.3210631176e+02,1.1654397597e+01,6.1788453199e-01,1.5197631071e-02,1.5044807339e-04,5.0192817616e-07,4.3121874987e-10,7.3151785956e-14,1.5133148339e-18
8.2000000000e+00,5.0274057750e-03,7.9908263011e-03,1.2540379100e-02,2.0066173860e-02,3.1654294113e-02,5.0169931600e-02,7.9428228567e-02,1.2600800388e-01,1.9972554252e-01,3.1605407046e-01,5.0202119594e-01,7.9501367142e-01,1.2500731846e+00,2.0020416267e+00,3.1506118837e+00,4.9788791895e+00,7.8980026324e+00,1.2484717051e+01,1.9763943001e+01,3.1220748716e+01,4.9178771638e+01,7.7826996194e+01,1.2139051220e+02,1.9337725696e+02,3.0140282385e+02,4.7170681837e+02,7.3533488993e+02,1.1441762585e+03,1.7699576481e+03,2.7123905095e+03,4.1372769587e+03,6.2647672230e+03,9.2945793666e+03,1.3808227601e+04,1.9911013102e+04,2.8163794689e+04,3.8975376447e+04,5.2315184762e+04,6.7729529550e+04,8.4061460386e+04,9.9416015464e+04,1.1083336709e+05,1.1512550410e+05,1.0989437949e+05,9.4875937518e+04,7.2719793976e+04,4.8174331587e+04,2.6862907438e+04,1.2055281583e+04,4.2320090518e+03,1.0765071962e+03,1.8752858204e+02,2.1502066083e+01,1.2612659853e+00,4.1379695051e-02,5.6119914669e-04,2.6792870604e-06,3.7122864214e-09,1.0776332270e-12,4.7421968604e-17,1.7548103798e-22
8.4000000000e+00,5.3100259371e-03,8.4150677864e-03,1.3210893916e-02,2.1190119541e-02,3.3335091578e-02,5.2882521273e-02,8.3874226288e-02,1.3279432758e-01,2.1089683027e-01,3.3417670224e-01,5.2843256454e-01,8.4039562132e-01,1.3191544065e+00,2.1121909746e+00,3.3149118185e+00,5.2466817565e+00,8.3151281300e+00,1.3149177231e+01,2.0819865860e+01,3.2781391917e+01,5.1760478075e+01,8.1747472801e+01,1.2772141626e+02,2.0246786868e+02,3.1528000272e+02,4.9270635710e+02,7.6773757571e+02,1.1901491434e+03,1.8313451032e+03,2.8004837874e+03,4.2447429187e+03,6.3764209749e+03,9.3605836946e+03,1.3742531482e+04,1.9523416402e+04,2.7288761122e+04,3.7019455829e+04,4.8527286419e+04,6.1220713204e+04,7.3453239398e+04,8.3659809131e+04,8.9115743729e+04,8.7780506950e+04,7.8341444772e+04,6.2692215198e+04,4.3710051532e+04,2.5799454143e+04,1.2507799340e+04,4.7860647596e+03,1.3648966787e+03,2.7120669432e+02,3.4878180500e+01,2.7894887084e+00,1.0335231296e-01,1.9796004888e-03,1.3820112185e-05,2.9558515026e-08,1.5238684386e-11,1.2880610270e-15,1.2022347467e-20,6.1392604298e-27
8.6000000000e+00,5.5470796964e-03,8.7902953910e-03,1.3844512157e-02,2.2206571613e-02,3.4936377888e-02,5.5333513681e-02,8.7936652383e-02,1.3913541118e-01,2.2071746906e-01,3.4939183355e-01,5.5429958783e-01,8.7741489313e-01,1.3804790610e+00,2.2080761473e+00,3.4778540486e+00,5.4999265010e+00,8.7032184683e+00,1.3776433729e+01,2.1736076778e+01,3.4309513852e+01,5.4107161032e+01,8.5403610394e+01,1.3331858118e+02,2.1049885693e+02,3.2747619162e+02,5.0967631517e+02,7.9222741730e+02,1.2227046866e+03,1.8778401264e+03,2.8557079863e+03,4.2998953233e+03,6.4010603437e+03,9.3207974765e+03,1.3532328904e+04,1.8907543802e+04,2.5910640612e+04,3.4447431340e+04,4.4028627654e+04,5.3970802259e+04,6.2520403705e+04,6.8319337744e+04,6.9005313252e+04,6.4076839093e+04,5.3089704400e+04,3.8992385166e+04,2.4470286559e+04,1.2756673583e+04,5.3133452204e+03,1.6736041535e+03,3.8175744144e+02,5.7713881215e+01,5.2765954207e+00,2.8232321403e-01,6.2833531320e-03,6.6122974933e-05,2.2055322711e-07,1.9138276665e-10,3.2332470140e-14,6.6961444017e-19,1.0484685700e-24,5.4728924126e-32
8.8000000000e+00,5.7734636753e-03,9.1508855521e-03,1.4404749867e-02,2.3043413797e-02,3.6320125216e-02,5.7576257666e-02,9.1343310794e-02,1.4441815321e-01,2.2937883386e-01,3.6312773638e-01,5.7542481604e-01,9.1312678642e-01,1.4341173478e+00,2.2945821083e+00,3.6082295055e+00,5.6966243096e+00,9.0425953170e+00,1.4269074503e+01,2.2580112930e+01,3.5530068139e+01,5.5910781109e+01,8.8214108476e+01,1.3722304297e+02,2.1704180466e+02,3.3672434154e+02,5.2397832199e+02,8.1101936609e+02,1.2470282472e+03,1.9012324684e+03,2.8774557986e+03,4.2973314475e+03,6.3411224337e+03,9.1383338294e+03,1.3072132359e+04,1.8024763809e+04,2.4195151487e+04,3.1416719033e+04,3.9112795843e+04,4.6254395151e+04,5.1601664016e+04,5.3781089103e+04,5.1435093146e+04,4.4692931412e+04,3.4140707949e+04,2.2813959134e+04,1.2728206177e+04,5.7455056375e+03,2.0169168802e+03,5.1801275799e+02,9.1655199110e+01,1.0160860340e+01,6.3946452057e-01,2.1820885523e-02,2.7501341935e-04,1.4916290646e-06,2.1964812969e-09,6.9099095498e-13,3.2924486345e-17,1.3515312317e-22,2.7183717754e-29,1.0298475200e-37
9.0000000000e+00,5.9513708538e-03,9.4448198523e-03,1.4867533157e-02,2.3840420477e-02,3.7506669770e-02,5.9414888817e-02,9.4257085587e-02,1.4940857269e-01,2.3655863516e-01,3.7476969179e-01,5.9424671950e-01,9.4112854655e-01,1.4793392756e+00,2.3680940270e+00,3.7177051132e+00,5.8879829335e+00,9.3139196076e+00,1.4674492929e+01,2.3188402417e+01,3.6523706382e+01,5.7482306233e+01,9.0425331474e+01,1.4073575130e+02,2.2217714854e+02,3.4337070331e+02,5.3350854035e+02,8.2175467399e+02,1.2592931309e+03,1.9103183085e+03,2.8697611289e+03,4.2534617743e+03,6.2155915329e+03,8.8302400420e+03,1.2443589781e+04,1.6832643261e+04,2.2139495248e+04,2.8037580534e+04,3.3866588893e+04,3.8657894872e+04,4.1314505998e+04,4.0856605979e+04,3.6686131748e+04,2.9650776633e+04,2.0690342609e+04,1.2448045500e+04,6.0999457556e+03,2.3574092495e+03,6.8374892690e+02,1.3899031028e+02,1.8625009356e+01,1.4664272785e+00,6.0609441762e-02,1.2579220732e-03,8.4739101675e-06,2.1967606021e-08,1.2996620931e-11,1.2961706894e-15,1.4465372598e-20,9.3071842697e-27,1.7832108725e-34,3.3441207635e-44
9.2000000000e+00,6.1003755055e-03,9.6876539865e-03,1.5214872248e-02,2.4399505189e-02,3.8382872889e-02,6.0758486426e-02,9.6517629044e-02,1.5295416583e-01,2.4230711671e-01,3.8389031770e-01,6.0740857718e-01,9.6316649085e-01,1.5112608322e+00,2.4182844114e+00,3.8055433181e+00,6.0057712405e+00,9.5018281860e+00,1.4995741826e+01,2.3697941940e+01,3.7214439757e+01,5.8628524531e+01,9.2018064839e+01,1.4299122354e+02,2.2499459419e+02,3.4749373164e+02,5.3733888180e+02,8.2474729381e+02,1.2567634460e+03,1.8952429658e+03,2.8224394422e+03,4.1419330545e+03,5.9883333654e+03,8.4028162223e+03,1.1672447133e+04,1.5488041424e+04,1.9867345591e+04,2.4431939994e+04,2.8474924797e+04,3.1304105130e+04,3.1926970797e+04,2.9880512046e+04,2.5053287725e+04,1.8671459318e+04,1.1770656905e+04,6.2903262441e+03,2.6785950369e+03,8.6754482633e+02,2.0391899763e+02,3.1970513628e+01,3.1414903772e+00,1.6899936810e-01,4.3942095887e-03,5.2739038710e-05,1.7755167770e-07,2.0381196308e-10,4.2814492792e-14,1.1594878528e-18,2.4622862465e-24,1.9009595244e-31,2.4617965690e-40,1.4981278898e-51
9.4000000000e+00,6.1824939411e-03,9.8379231481e-03,1.5449484832e-02,2.4768652293e-02,3.9019441793e-02,6.1723802737e-02,9.7917074111e-02,1.5531903622e-01,2.4580804263e-01,3.8860047308e-01,6.1709530921e-01,9.7747968353e-01,1.5345524712e+00,2.4519442174e+00,3.8646733844e+00,6.0975755988e+00,9.6408101880e+00,1.5190563132e+01,2.3983428651e+01,3.7671850155e+01,5.9214573950e+01,9.2987587181e+01,1.4373508760e+02,2.2578440839e+02,3.4813846244e+02,5.3662822544e+02,8.2117804854e+02,1.2405116421e+03,1.8625343651e+03,2.7476293730e+03,3.9953013521e+03,5.6906758352e+03,7.8738172432e+03,1.0706135104e+04,1.3913180257e+04,1.7420998803e+04,2.0785518848e+04,2.3397056747e+04,2.4569442063e+04,2.3826744592e+04,2.0884691570e+04,1.6268271237e+04,1.1097118544e+04,6.2610891391e+03,2.9399299606e+03,1.0641863482e+03,2.8477752870e+02,5.2878335547e+01,6.2530919615e+00,4.3344589773e-01,1.5287313744e-02,2.3941699357e-04,1.5709217031e-06,2.4609756671e-09,1.1261581879e-12,7.3584027691e-17,4.4982997128e-22,1.4300052710e-28,9.7731115680e-37,5.8789695054e-47,7.2249679595e-60
9.6000000000e+00,6.2432856154e-03,9.9035667704e-03,1.5577262563e-02,2.4937014362e-02,3.9230666340e-02,6.2202818521e-02,9.8558485339e-02,1.5622105686e-01,2.4736354953e-01,3.9196723215e-01,6.2046742124e-01,9.8411613853e-01,1.5419817351e+00,2.4665236320e+00,3.8782731534e+00,6.1291994189e+00,9.6641438697e+00,1.5258155056e+01,2.3995787304e+01,3.7790930098e+01,5.9221351290e+01,9.2815527996e+01,1.4338146735e+02,2.2492908444e+02,3.4482436203e+02,5.2854450331e+02,8.0556878393e+02,1.2132512154e+03,1.8024440180e+03,2.6351969184e+03,3.7898149478e+03,5.3262347352e+03,7.2409226862e+03,9.6541668423e+03,1.2249833326e+04,1.4916630408e+04,1.7203689981e+04,1.8601191376e+04,1.8638299270e+04,1.7022009077e+04,1.3944796588e+04,1.0012721331e+04,6.1820483341e+03,3.0848258951e+03,1.2532658270e+03,3.8208311002e+02,8.2410091276e+01,1.1788235927e+01,1.0190613594e+00,4.8159653400e-02,1.0713873157e-03,9.5745491039e-06,3.2289026914e-08,2.1495950687e-11,3.4951712234e-15,6.0416051119e-20,6.7297554459e-26,2.4494217456e-33,1.0564864148e-42,1.9462940648e-54,2.8475281426e-69
9.8000000000e+00,6.2357200134e-03,9.8983138384e-03,1.5541375175e-02,2.4942803371e-02,3.9229847707e-02,6.2237657188e-02,9.8482164231e-02,1.5615414803e-01,2.4714446127e-01,3.9114503956e-01,6.1996320235e-01,9.8346838771e-01,1.5409925260e+00,2.4632532220e+00,3.8702091388e+00,6.1045776937e+00,9.6541025393e+00,1.5195412657e+01,2.3894505909e+01,3.7418091650e+01,5.8810123707e+01,9.1844876353e+01,1.4145676820e+02,2.2155545116e+02,3.3838881185e+02,5.1722539465e+02,7.8129738046e+02,1.1683727329e+03,1.7234706196e+03,2.4868976565e+03,3.5360876022e+03,4.9052390118e+03,6.5540465240e+03,8.5438434768e+03,1.0549516952e+04,1.2455055280e+04,1.3846629374e+04,1.4324318231e+04,1.3611231801e+04,1.1669553006e+04,8.8769317585e+03,5.7886336661e+03,3.2196775937e+03,1.4011563070e+03,4.8652282478e+02,1.2159466436e+02,2.0722210603e+01,2.2339172848e+00,1.3575530299e-01,4.2364889283e-03,5.6832108225e-05,2.7414811116e-07,4.4251393828e-10,1.1258388405e-13,5.6526362943e-18,2.1403665202e-23,3.4207216436e-30,1.0607478717e-38,1.9889674356e-49,6.9964717633e-63,6.7184557407e-80
1.0000000000e+01,6.1673080009e-03,9.8028549219e-03,1.5385618235e-02,2.4642437085e-02,3.8854572202e-02,6.1466460329e-02,9.7493247597e-02,1.5452681170e-01,2.4461449478e-01,3.8729808031e-01,6.1296616648e-01,9.7268832325e-01,1.5231157599e+00,2.4405074251e+00,3.8233629096e+00,6.0389790474e+00,9.5214253559e+00,1.4994635728e+01,2.3537867269e+01,3.6886716392e+01,5.7685207545e+01,9.0062189675e+01,1.3847883498e+02,2.1566506862e+02,3.2854799118e+02,4.9917812925e+02,7.5082074456e+02,1.1131279368e+03,1.6274544618e+03,2.3280217122e+03,3.2635401645e+03,4.4350676879e+03,5.8072516018e+03,7.3790209887e+03,8.8778069100e+03,1.0128547950e+04,1.0806002381e+04,1.0649629855e+04,9.5404798598e+03,7.6380580151e+03,5.3356347832e+03,3.1573041883e+03,1.5545934852e+03,5.8254846579e+02,1.6952865418e+02,3.4285690616e+01,4.4880932297e+00,3.5357121725e-01,1.4676107504e-02,2.9022225563e-04,2.2371257584e-06,5.4572248001e-09,3.8601489014e-12,3.3041331691e-16,4.3602830309e-21,2.9351897955e-27,5.1615953908e-35,9.7535454151e-45,5.1990192049e-57,2.0733224386e-72,6.7601692984e-92
1.0200000000e+01,6.0557126057e-03,9.6058207814e-03,1.5109158670e-02,2.4161902146e-02,3.8135686173e-02,6.0355821418e-02,9.5724032138e-02,1.5146301766e-01,2.4018187493e-01,3.7980786672e-01,6.0096164809e-01,9.5228545217e-01,1.4941621557e+00,2.3868928949e+00,3.7446823753e+00,5.9058139099e+00,9.3015662392e+00,1.4633348212e+01,2.2999122512e+01,3.5915784411e+01,5.6119820105e+01,8.7412236233e+01,1.3420067556e+02,2.0810673503e+02,3.1537176118e+02,4.7600564902e+02,7.1256836348e+02,1.0460360306e+03,1.5097559396e+03,2.1402771590e+03,2.9456625676e+03,3.9378064618e+03,5.0492477175e+03,6.2408959040e+03,7.2626890139e+03,7.9941960383e+03,8.1480342718e+03,7.6051807231e+03,6.4115685513e+03,4.7483761348e+03,3.0246896290e+03,1.6010072576e+03,6.9275756173e+02,2.1969441521e+02,5.2658691690e+01,8.4037943485e+00,8.2834116821e-01,4.6082319781e-02,1.2663565624e-03,1.5150388049e-05,6.3378938713e-08,7.2754788296e-11,2.0280900561e-14,5.0514439810e-19,1.4586978441e-24,1.3717515031e-31,1.9738471200e-40,1.5629848245e-51,1.4927964428e-65,3.7376693572e-83,1.9755131888e-105
1.0400000000e+01,5.8808650492e-03,9.3401602090e-03,1.4680953787e-02,2.3523707732e-02,3.7019820024e-02,5.8705484765e-02,9.3037436100e-02,1.4731338473e-01,2.3310903449e-01,3.6856787934e-01,5.8461592966e-01,9.2377000953e-01,1.4504627783e+00,2.3134320719e+00,3.6331726574e+00,5.7204890577e+00,9.0145687401e+00,1.4146750534e+01,2.2207503426e+01,3.4660789953e+01,5.3996731596e+01,8.3703748247e+01,1.2815753504e+02,1.9816173961e+02,2.9868282864e+02,4.4859982572e+02,6.6467056085e+02,9.6890555572e+02,1.3830533712e+03,1.9287592948e+03,2.6108225508e+03,3.4181115001e+03,4.2789027422e+03,5.1405152120e+03,5.7906879818e+03,6.1048986449e+03,5.9333497705e+03,5.2396946368e+03,4.0946697560e+03,2.7983162015e+03,1.6107640892e+03,7.5153958763e+02,2.8247977487e+02,7.4439084511e+01,1.4463164350e+01,1.7780464562e+00,1.2830692053e-01,4.9178294558e-03,8.5637114424e-05,5.9248034765e-07,1.2593227777e-09,6.1990367461e-13,6.0011264017e-17,3.6848757700e-22,1.8812774616e-28,1.9121245506e-36,1.6078149318e-46,3.5228380491e-59,3.5610709077e-75,2.9169174767e-95,1.0942262148e-120
1.0600000000e+01,5.6667616186e-03,8.9887983333e-03,1.4128138614e-02,2.2637070367e-02,3.5559682448e-02,5.6435904393e-02,8.9339536569e-02,1.4156614864e-01,2.2441607605e-01,3.5444756886e-01,5.6151958492e-01,8.8797894503e-01,1.3928910825e+00,2.2204935556e+00,3.4854432256e+00,5.4871409269e+00,8.6244963316e+00,1.3533354047e+01,2.1226783881e+01,3.3060921586e+01,5.1298991258e+01,7.9376458999e+01,1.2109780672e+02,1.8617816973e+02,2.7943380663e+02,4.1722380303e+02,6.1163358164e+02,8.8338814533e+02,1.2455494739e+03,1.7099244770e+03,2.2752766073e+03,2.9118071257e+03,3.5415621171e+03,4.1164832112e+03,4.4788811627e+03,4.5116610420e+03,4.1589485413e+03,3.4413300968e+03,2.4986723769e+03,1.5527766438e+03,7.9904749141e+02,3.2726162435e+02,1.0409014298e+02,2.2604957773e+01,3.4729336800e+00,3.2180949154e-01,1.6478374507e-02,4.1823027961e-04,4.4498143265e-06,1.6846343150e-08,1.6813604885e-11,3.1613798453e-15,9.2895301077e-20,1.1523839189e-25,8.3171366853e-33,6.7359800997e-42,2.2980732649e-53,8.7598847126e-68,5.2056711644e-86,6.7008732222e-109,7.1194695473e-138
1.0800000000e+01,5.3908014281e-03,8.5618982758e-03,1.3442231907e-02,2.1526990246e-02,3.3879884724e-02,5.3688657946e-02,8.5040181678e-02,1.3442963330e-01,2.1315230568e-01,3.3715945201e-01,5.3302692429e-01,8.4475861633e-01,1.3222186341e+00,2.1097599604e+00,3.3034344763e+00,5.2029815369e+00,8.1665011533e+00,1.2802558009e+01,2.0004065564e+01,3.1120386221e+01,4.8229232862e+01,7.4349108055e+01,1.1304724030e+02,1.7293452196e+02,2.5767848783e+02,3.8104184205e+02,5.5573939739e+02,7.9234345427e+02,1.1005098748e+03,1.4866619326e+03,1.9346951922e+03,2.4190308133e+03,2.8597983858e+03,3.2137930601e+03,3.3423939367e+03,3.2102343790e+03,2.7927639745e+03,2.1500947018e+03,1.4340909801e+03,8.0513849914e+02,3.6696017718e+02,1.2959911365e+02,3.4716826407e+01,6.0423439140e+00,7.2138412182e-01,4.9046484820e-02,1.7371818958e-03,2.8191790339e-05,1.7448575790e-07,3.3673896987e-10,1.4374633179e-13,9.1124880240e-18,6.8550566270e-23,1.3968530669e-29,1.0898273181e-37,5.0979869998e-48,4.6230500010e-61,1.8142402015e-77,3.2949575503e-98,2.9491068234e-124,3.1639390417e-157
1.1000000000e+01,5.0701517987e-03,8.0509755922e-03,1.2644914172e-02,2.0261976960e-02,3.1896627162e-02,5.0474722071e-02,7.9963838171e-02,1.2656267583e-01,2.0058773962e-01,3.1710208531e-01,5.0102755181e-01,7.9333585572e-01,1.2428777373e+00,1.9807334878e+00,3.0941908735e+00,4.8700968982e+00,7.6483899344e+00,1.1946120893e+01,1.8688915292e+01,2.8981483608e+01,4.4773964896e+01,6.8812503971e+01,1.0389062654e+02,1.5827655658e+02,2.3439514425e+02,3.4382568088e+02,4.9526756167e+02,6.9631440168e+02,9.5381921672e+02,1.2609234669e+03,1.6059798437e+03,1.9563060949e+03,2.2429124022e+03,2.4177073417e+03,2.4142839363e+03,2.1956604953e+03,1.7888581649e+03,1.2768197710e+03,7.7598166910e+02,3.8993707656e+02,1.5518670426e+02,4.6522613850e+01,1.0308959759e+01,1.4136012475e+00,1.2796616143e-01,6.2418122593e-03,1.4774286287e-04,1.4755650863e-06,4.9894421053e-09,4.5365882193e-12,7.3826655507e-16,1.3595646666e-20,2.1914313335e-26,5.7326888167e-34,3.6223662851e-43,6.7317043905e-55,1.0216597734e-69,2.3061468364e-88,6.1669555582e-112,1.5292004854e-141,5.2238931166e-179
1.1200000000e+01,4.7101953598e-03,7.4662412872e-03,1.1762238117e-02,1.8802522333e-02,2.9624624954e-02,4.6886834757e-02,7.4369524728e-02,1.1752951589e-01,1.8599420483e-01,2.9383818116e-01,4.6520231986e-01,7.3550613396e-01,1.1512338680e+00,1.8314453647e+00,2.8670878676e+00,4.5028065678e+00,7.0550608071e+00,1.1022921859e+01,1.7170451507e+01,2.6587710323e+01,4.0982309277e+01,6.2696019172e+01,9.4290738820e+01,1.4251173478e+02,2.0944992685e+02,3.0458856516e+02,4.3345337396e+02,6.0123155435e+02,8.0797011997e+02,1.0482004348e+03,1.3018712343e+03,1.5391217966e+03,1.7040277162e+03,1.7646087268e+03,1.6754724282e+03,1.4382904389e+03,1.0884860001e+03,7.1521661615e+02,3.9165168894e+02,1.7434497834e+02,5.9946395375e+01,1.5060241209e+01,2.7147334660e+00,2.8700731926e-01,1.9246085368e-02,6.5457187224e-04,1.0001256604e-05,5.8342014546e-08,1.0054726057e-10,3.8964914557e-14,2.1245477096e-18,9.6400401743e-24,2.6973249667e-30,6.9374066495e-39,2.5603477416e-49,1.2473346064e-62,1.8746500431e-79,1.2695314849e-100,2.1805262457e-127,5.3612606878e-161,1.5990511477e-203
1.1400000000e+01,4.3163371633e-03,6.8484073651e-03,1.0773152259e-02,1.7247608604e-02,2.7160619781e-02,4.2975707717e-02,6.8129465704e-02,1.0775677361e-01,1.7060671998e-01,2.6928178151e-01,4.2548522610e-01,6.7251854125e-01,1.0528712133e+00,1.6741897933e+00,2.6173688500e+00,4.1006836713e+00,6.4262021555e+00,1.0021449454e+01,1.5563458613e+01,2.4002866197e+01,3.6822708896e+01,5.6188658993e+01,8.4035501533e+01,1.2629078602e+02,1.8385586817e+02,2.6427136852e+02,3.7169158436e+02,5.0679501840e+02,6.6965786092e+02,8.4906268465e+02,1.0270297043e+03,1.1730374337e+03,1.2530770437e+03,1.2385020106e+03,1.1134294109e+03,8.9413181525e+02,6.2865143324e+02,3.7541006711e+02,1.8413847477e+02,7.1633741150e+01,2.0967977074e+01,4.3478381896e+00,6.2669855934e-01,5.0038342074e-02,2.4378440717e-03,5.5773462728e-05,5.2507156585e-07,1.6879918191e-09,1.3587902169e-12,2.0010305248e-16,3.1553370474e-21,2.9151395747e-27,1.1220565268e-34,2.0940972351e-44,3.1287167835e-56,2.4982205496e-71,2.0724257888e-90,2.0106333550e-114,8.8593606325e-145,6.8080983619e-183,4.1182073104e-231
1.1600000000e+01,3.8932290729e-03,6.1900771765e-03,9.7202621508e-03,1.5569108640e-02,2.4508164272e-02,3.8787825903e-02,6.1535534918e-02,9.7116397469e-02,1.5378203912e-01,2.4280492866e-01,3.8342432968e-01,6.0580309199e-01,9.4764317915e-01,1.5066744380e+00,2.3526767137e+00,3.6807802920e+00,5.7553986654e+00,8.9556983070e+00,1.3883702988e+01,2.1362450679e+01,3.2648344488e+01,4.9467849832e+01,7.3630903605e+01,1.0968574433e+02,1.5841634990e+02,2.2477625926e+02,3.1179117116e+02,4.1788376707e+02,5.4086335149e+02,6.6872730779e+02,7.8430939284e+02,8.6547148630e+02,8.8791883233e+02,8.3244002750e+02,7.0656132958e+02,5.2926824288e+02,3.4067920066e+02,1.8413163200e+02,7.9848814402e+01,2.6908736623e+01,6.6238902005e+00,1.1141028232e+00,1.2542174834e-01,7.4277749253e-03,2.5505207987e-04,3.7982432624e-06,2.0949200812e-08,3.4273221099e-11,1.1643477657e-14,5.7291225451e-19,2.1986536167e-24,3.3429072817e-31,1.3667762862e-39,1.3155996515e-50,5.2458890322e-64,4.0621003257e-81,9.5580988625e-103,5.8412014909e-130,2.3252343881e-164,1.5247461749e-207,3.5928087319e-262
1.1800000000e+01,3.4668770085e-03,5.4971102453e-03,8.6390435731e-03,1.3832052053e-02,2.1755716366e-02,3.4424234019e-02,5.4559796444e-02,8.6294592619e-02,1.3632163779e-01,2.1526049632e-01,3.3996428041e-01,5.3703198713e-01,8.3845586148e-01,1.3332305124e+00,2.0768173642e+00,3.2482703360e+00,5.0713081382e+00,7.8706312055e+00,1.2149870102e+01,1.8652769778e+01,2.8418158960e+01,4.2748979692e+01,6.3215316420e+01,9.3300616287e+01,1.3326230018e+02,1.8693874610e+02,2.5538083522e+02,3.3593736709e+02,4.2482538694e+02,5.1073732980e+02,5.8066366802e+02,6.1550642300e+02,6.0299536516e+02,5.3536076189e+02,4.2623882947e+02,2.9501331894e+02,1.7317935839e+02,8.3584985761e+01,3.1798206131e+01,9.1384737449e+00,1.8616255784e+00,2.4999105944e-01,2.1732964227e-02,9.2921554233e-04,2.1792117682e-05,2.0139286581e-07,6.1062865372e-10,4.6508064061e-13,5.9231756838e-17,8.3475909776e-22,6.4710841376e-28,1.2703169917e-35,4.1235585740e-45,1.3848120451e-57,9.2273901148e-73,3.8295008176e-92,1.2128694811e-116,1.8295569881e-147,2.0368944867e-186,2.6008202656e-235,3.7362508548e-297
